COUNTY,EMPLOYMENT,INCOME,LABOR_PARTICIPATION,WEIGHT,SEX,AGE
48000,-1,9999999,-1,4823.52,1,12
48000,-1,9999999,-1,4823.52,1,11
48000,0,7500,0,1113.12,0,30
48000,0,19500,0,1484.16,1,29
48000,-1,9999999,-1,2968.32,1,5
48000,-1,9999999,-1,2226.24,0,3
48000,0,18900,0,1484.16,0,20
48000,0,4800,0,2968.32,1,40
48000,-1,9999999,-1,2968.32,0,14
48000,0,1000,0,2597.28,0,48
48000,1,25000,1,3092.0,0,25
48000,0,16000,0,2597.28,1,23
48000,1,30000,1,3710.4,0,36
48000,1,24800,1,1855.2,0,56
48000,0,0,0,1484.16,1,54
48000,1,40000,1,2226.24,1,30
48000,1,30000,1,3339.36,0,29
48000,1,19000,1,3339.36,1,24
48000,1,16100,1,2597.28,1,26
48000,1,16000,1,4452.48,0,29
48000,1,18000,1,1855.2,0,35
48000,1,10000,1,2226.24,1,33
48000,-1,9999999,-1,1855.2,1,14
48000,-1,9999999,-1,1484.16,0,12
48000,-1,9999999,-1,1855.2,1,8
48000,1,22000,1,2226.24,0,28
48000,0,0,0,2226.24,1,27
48000,-1,9999999,-1,1855.2,1,5
48000,-1,9999999,-1,1484.16,0,3
48000,0,2000,0,2844.64,0,20
48000,1,20000,1,2968.32,1,22
48000,1,25000,1,2968.32,1,22
48000,1,43950,1,2968.32,0,33
48000,0,0,0,2968.32,1,33
48000,-1,9999999,-1,4823.52,0,11
48000,-1,9999999,-1,2226.24,1,10
48000,-1,9999999,-1,4947.2,0,5
48000,1,339000,1,2968.32,0,71
48000,0,0,0,2968.32,1,63
48000,0,510,0,3710.4,1,31
48000,1,76000,1,2597.28,1,53
48000,1,24000,1,1855.2,1,32
48000,1,27900,1,1855.2,0,34
48000,-1,0,-1,2226.24,0,15
48000,1,19000,1,1855.2,0,75
48000,-1,9999999,-1,1855.2,1,9
48000,-1,9999999,-1,1855.2,1,10
48000,1,21200,1,1113.12,1,42
48000,0,28800,0,1484.16,0,51
48000,1,4700,1,1855.2,1,19
48000,1,2300,1,742.08,0,16
48000,-1,9999999,-1,1113.12,0,7
48000,1,39900,1,3710.4,1,60
48000,0,8700,0,2226.24,1,76
48000,0,24400,0,3339.36,1,28
48000,0,26000,0,3339.36,0,28
48000,-1,9999999,-1,4452.48,1,3
48000,1,150000,1,2968.32,0,57
48000,1,23800,1,3339.36,1,50
48000,1,4,1,3339.36,0,18
48000,1,327700,1,2968.32,0,49
48000,0,7500,0,2597.28,1,47
48000,0,50,0,2968.32,1,17
48000,0,2000,0,2597.28,0,20
48000,0,14500,0,2226.24,0,74
48000,0,5100,0,2597.28,1,72
48000,1,65000,1,1855.2,0,30
48000,1,3600,1,1855.2,1,28
48000,-1,9999999,-1,1855.2,1,0
48000,1,5000,1,3339.36,0,20
48000,1,5000,1,3710.4,0,20
48000,1,5100,1,3339.36,0,18
48000,0,65800,1,1484.16,0,70
48000,1,12000,1,2226.24,1,78
48000,1,21010,1,2226.24,0,30
48000,1,0,1,2597.28,1,30
48000,-1,9999999,-1,2597.28,1,4
48000,0,13700,0,4081.44,1,72
48000,1,28400,1,2968.32,1,49
48000,0,0,0,3710.4,1,16
48000,1,12000,1,2226.24,1,21
48000,-1,9999999,-1,2968.32,1,3
48000,1,35000,1,4081.44,0,36
48000,-1,9999999,-1,2597.28,1,12
48000,-1,9999999,-1,4823.52,0,6
48000,-1,9999999,-1,2597.28,1,5
48000,1,34900,1,1484.16,0,43
48000,0,0,0,2968.32,1,43
48000,-1,9999999,-1,2968.32,1,13
48000,-1,9999999,-1,2968.32,1,11
48000,1,65000,1,2597.28,0,56
48000,0,0,0,2968.32,1,54
48000,1,23000,1,1855.2,0,50
48000,1,48000,1,2226.24,1,53
48000,0,0,0,2597.28,1,43
48000,1,75000,1,2968.32,0,47
48000,0,0,0,2968.32,1,42
48000,0,0,0,3710.4,1,20
48000,1,1200,1,2968.32,0,18
48000,0,0,0,2226.24,0,17
48000,-1,9999999,-1,3339.36,0,14
48000,-1,9999999,-1,3339.36,0,8
48000,1,36000,1,4081.44,0,33
48000,1,18000,1,2226.24,1,36
48000,-1,9999999,-1,1484.16,1,10
48000,1,28800,1,3710.4,0,39
48000,1,1700,1,2968.32,0,17
48000,-1,9999999,-1,2597.28,1,14
48000,-1,9999999,-1,2597.28,1,11
48000,1,60000,1,1484.16,0,33
48000,1,15300,1,1484.16,1,28
48000,-1,9999999,-1,1855.2,1,1
48000,1,39730,1,3339.36,1,29
48000,1,36000,1,2968.32,1,25
48000,-1,9999999,-1,4823.52,1,7
48000,-1,9999999,-1,5565.6,0,0
48000,0,1600,0,3339.36,1,27
48000,-1,9999999,-1,2968.32,1,10
48000,-1,9999999,-1,2968.32,1,8
48000,0,13000,0,1484.16,1,73
48000,0,25000,0,2968.32,1,72
48000,0,37900,1,1607.84,0,24
48000,1,49500,1,4081.44,0,52
48000,1,49560,1,3710.4,1,56
48000,0,43200,0,3339.36,0,73
48000,1,39000,1,5194.56,0,41
48000,0,0,0,6307.68,1,40
48000,-1,0,-1,5565.6,0,15
48000,-1,9999999,-1,3710.4,0,4
48000,1,29000,1,2968.32,0,34
48000,1,34000,1,3339.36,1,33
48000,1,70100,1,2968.32,0,53
48000,1,37000,1,2226.24,1,53
48000,1,15000,1,2597.28,0,21
48000,1,18000,1,2968.32,0,37
48000,0,0,0,1855.2,1,34
48000,-1,9999999,-1,1855.2,0,8
48000,-1,9999999,-1,2968.32,1,0
48000,1,20000,1,2597.28,1,30
48000,1,24000,1,3339.36,0,36
48000,-1,9999999,-1,1855.2,1,2
48000,0,30000,1,4081.44,1,37
48000,1,27000,1,7420.8,0,39
48000,1,9000,1,2968.32,0,28
48000,1,12000,1,5936.64,0,38
48000,1,51000,1,3339.36,1,37
48000,1,47000,1,2968.32,0,36
48000,1,30000,1,1855.2,1,32
48000,-1,9999999,-1,2597.28,0,7
48000,-1,9999999,-1,2226.24,1,4
48000,1,49980,1,3710.4,1,42
48000,0,44000,0,1113.12,0,36
48000,1,0,1,1484.16,1,37
48000,1,1500,1,1484.16,1,16
48000,1,77020,1,3339.36,0,53
48000,0,0,0,4823.52,1,49
48000,0,6000,0,2968.32,1,82
48000,0,25800,0,3339.36,0,84
48000,0,0,0,4823.52,1,76
48000,0,44500,0,4081.44,0,42
48000,1,0,1,4452.48,0,51
48000,1,7000,1,1855.2,0,28
48000,0,5000,0,2968.32,1,22
48000,-1,9999999,-1,2968.32,1,1
48000,1,3000,1,2968.32,1,19
48000,0,-500,0,2597.28,1,24
48000,0,0,0,2597.28,1,26
48000,1,25190,1,3463.04,0,49
48000,0,2600,0,3339.36,1,52
48000,1,16900,1,2968.32,0,23
48000,1,330,1,2226.24,0,18
48000,1,13300,1,3710.4,1,20
48000,1,12000,1,3339.36,0,30
48000,0,0,0,3339.36,1,29
48000,-1,9999999,-1,3710.4,1,1
48000,-1,9999999,-1,2597.28,1,5
48000,1,39620,1,2226.24,0,29
48000,1,24000,1,1855.2,1,22
48000,1,24000,1,2968.32,0,32
48000,0,0,0,2720.96,1,29
48000,-1,9999999,-1,2597.28,1,11
48000,-1,9999999,-1,2226.24,1,8
48000,-1,9999999,-1,2597.28,1,7
48000,1,23500,1,4823.52,0,28
48000,0,4800,0,1978.88,0,78
48000,0,3600,0,2226.24,1,77
48000,1,25900,1,1484.16,1,53
48000,1,29000,1,2226.24,0,28
48000,1,40000,1,2597.28,1,28
48000,-1,9999999,-1,2968.32,1,1
48000,0,1300,0,3710.4,1,19
48000,-1,9999999,-1,2597.28,0,4
48000,-1,9999999,-1,2597.28,1,6
48000,-1,9999999,-1,3339.36,1,0
48000,-1,9999999,-1,2597.28,0,2
48000,1,85000,1,2968.32,1,38
48000,-1,9999999,-1,2968.32,1,7
48000,-1,9999999,-1,3339.36,1,6
48000,0,23000,0,1855.2,0,26
48000,-1,9999999,-1,2226.24,1,1
48000,1,100000,1,2597.28,1,47
48000,1,93000,1,2968.32,0,51
48000,1,4200,1,2968.32,1,48
48000,0,1400,1,4452.48,0,49
48000,-1,9999999,-1,8904.96,0,12
48000,1,24400,1,1855.2,0,41
48000,1,24000,1,1855.2,0,42
48000,0,0,0,1855.2,1,36
48000,0,0,0,1484.16,1,16
48000,-1,9999999,-1,1113.12,1,13
48000,-1,9999999,-1,1484.16,1,9
48000,1,46000,1,1484.16,0,26
48000,1,17000,1,1484.16,1,25
48000,-1,9999999,-1,2226.24,1,9
48000,1,20000,1,2597.28,0,40
48000,0,0,0,2597.28,1,37
48000,-1,9999999,-1,1484.16,1,7
48000,-1,9999999,-1,2597.28,1,4
48000,-1,9999999,-1,2226.24,0,0
48000,1,15000,1,3339.36,1,39
48000,-1,0,-1,1855.2,1,15
48000,-1,9999999,-1,2226.24,1,12
48000,-1,9999999,-1,2597.28,1,7
48000,0,29100,0,3710.4,0,69
48000,1,27000,1,2597.28,1,49
48000,1,10000,1,3092.0,0,31
48000,1,15000,1,3339.36,0,46
48000,1,16000,1,2597.28,1,39
48000,0,0,1,2968.32,0,21
48000,0,21000,0,2968.32,0,25
48000,1,29110,1,2968.32,0,28
48000,1,46100,1,2597.28,1,56
48000,1,4000,1,3710.4,0,34
48000,0,0,0,2597.28,1,32
48000,1,10000,1,2597.28,1,24
48000,-1,9999999,-1,3092.0,1,8
48000,-1,9999999,-1,2968.32,0,6
48000,-1,9999999,-1,2968.32,1,5
48000,-1,9999999,-1,2968.32,1,5
48000,1,30000,1,3710.4,0,28
48000,-1,9999999,-1,2597.28,1,1
48000,0,470,1,2968.32,1,26
48000,1,37000,1,2226.24,0,25
48000,1,32000,1,2597.28,1,25
48000,0,27800,0,2226.24,0,37
48000,0,14000,0,1855.2,0,40
48000,0,12000,0,2226.24,0,24
48000,0,15000,0,2597.28,0,21
48000,0,12000,0,2226.24,0,23
48000,0,24000,0,2226.24,0,30
48000,0,19200,0,2226.24,0,22
48000,0,16500,0,2226.24,0,18
48000,1,65000,1,2968.32,0,47
48000,1,24000,1,2597.28,0,44
48000,1,0,1,1855.2,0,50
48000,1,10800,1,1484.16,1,30
48000,1,10000,1,1855.2,0,34
48000,-1,9999999,-1,1855.2,1,3
48000,0,13200,0,2968.32,0,52
48000,0,33000,1,7791.84,0,33
48000,0,0,0,5565.6,1,21
48000,1,0,1,5565.6,1,29
48000,1,30000,1,2226.24,0,37
48000,1,24000,1,3710.4,0,24
48000,1,27000,1,3339.36,0,28
48000,1,630,1,2968.32,1,30
48000,-1,9999999,-1,2968.32,0,6
48000,-1,9999999,-1,2597.28,0,4
48000,-1,9999999,-1,2597.28,0,4
48000,1,26000,1,1855.2,0,23
48000,1,48000,1,2597.28,0,25
48000,1,23000,1,2597.28,1,23
48000,1,12000,1,1484.16,0,23
48000,0,0,0,2968.32,1,23
48000,1,15000,1,1855.2,0,34
48000,1,18000,1,2226.24,1,28
48000,-1,9999999,-1,2597.28,1,6
48000,-1,9999999,-1,2226.24,1,5
48000,-1,9999999,-1,1855.2,1,2
48000,-1,9999999,-1,2226.24,0,2
48000,1,25000,1,2597.28,0,35
48000,0,24000,0,2597.28,0,35
48000,0,11700,0,3092.0,1,36
48000,-1,9999999,-1,2597.28,0,12
48000,-1,9999999,-1,2597.28,1,10
48000,-1,9999999,-1,3710.4,0,4
48000,0,41100,0,5565.6,1,62
48000,0,10100,0,4081.44,0,29
48000,1,0,1,3834.08,1,26
48000,-1,9999999,-1,3710.4,1,4
48000,-1,9999999,-1,3339.36,0,3
48000,1,14000,1,3710.4,0,43
48000,1,8000,1,1113.12,0,21
48000,1,35000,1,1113.12,1,27
48000,1,18000,1,742.08,1,22
48000,1,16000,1,5565.6,1,38
48000,1,40000,1,4452.48,0,43
48000,-1,9999999,-1,4823.52,1,8
48000,1,131000,1,2226.24,0,46
48000,1,26000,1,1855.2,1,51
48000,-1,9999999,-1,2226.24,1,12
48000,-1,0,-1,1855.2,0,15
48000,-1,9999999,-1,2226.24,1,14
48000,0,71000,0,2597.28,0,68
48000,1,27000,1,2226.24,1,62
48000,1,9000,1,2226.24,1,19
48000,1,8000,1,1855.2,1,22
48000,1,8000,1,1484.16,0,22
48000,-1,9999999,-1,1484.16,0,1
48000,1,82000,1,2968.32,1,29
48000,1,9600,1,742.08,0,34
48000,1,10800,1,1855.2,0,20
48000,1,10800,1,1855.2,0,28
48000,1,9600,1,1855.2,0,33
48000,1,61000,1,3710.4,0,42
48000,1,81000,1,2226.24,0,37
48000,1,78500,1,2597.28,1,35
48000,-1,9999999,-1,1484.16,1,9
48000,1,23880,1,1484.16,0,26
48000,1,21500,1,2597.28,1,44
48000,1,48000,1,3710.4,0,49
48000,1,400,1,4452.48,1,34
48000,-1,9999999,-1,3710.4,0,4
48000,1,24000,1,2226.24,0,20
48000,1,6000,1,4452.48,1,17
48000,1,33000,1,3710.4,1,41
48000,0,8500,1,2226.24,0,20
48000,1,27800,1,1113.12,1,33
48000,1,25500,1,4823.52,0,34
48000,1,12600,1,1484.16,1,28
48000,-1,9999999,-1,2226.24,1,10
48000,-1,9999999,-1,2226.24,1,5
48000,1,60000,1,2226.24,0,46
48000,1,40500,1,2968.32,1,43
48000,0,3000,0,1855.2,0,20
48000,1,31000,1,3092.0,1,31
48000,0,24300,0,2968.32,0,76
48000,0,7200,0,2226.24,1,83
48000,0,0,1,2597.28,0,51
48000,-1,0,-1,2968.32,1,15
48000,0,27600,0,1855.2,1,72
48000,0,13100,0,2226.24,1,93
48000,0,13600,0,2597.28,1,88
48000,1,10200,1,1978.88,1,30
48000,-1,9999999,-1,2597.28,1,9
48000,-1,9999999,-1,2968.32,1,7
48000,0,6100,0,2968.32,0,49
48000,1,70000,1,3710.4,0,33
48000,1,12100,1,2226.24,1,31
48000,-1,9999999,-1,2968.32,1,13
48000,-1,9999999,-1,2597.28,0,8
48000,1,27000,1,3710.4,0,26
48000,0,17000,0,3339.36,0,43
48000,1,45000,1,2968.32,0,33
48000,1,380,1,3339.36,0,27
48000,0,23100,0,4823.52,1,22
48000,1,44000,1,2597.28,1,52
48000,0,3920,0,1855.2,0,55
48000,0,0,0,2226.24,1,51
48000,-1,9999999,-1,1855.2,0,9
48000,-1,9999999,-1,1855.2,1,10
48000,0,10900,0,2597.28,0,80
48000,0,5100,0,3092.0,1,70
48000,0,1300,0,1360.48,1,87
48000,0,47000,0,1484.16,0,28
48000,0,0,0,1484.16,1,28
48000,-1,9999999,-1,2597.28,1,8
48000,-1,9999999,-1,1484.16,0,3
48000,1,39100,1,3092.0,1,75
48000,1,36000,1,2226.24,0,31
48000,0,0,0,1113.12,1,27
48000,-1,9999999,-1,1484.16,1,6
48000,-1,9999999,-1,1484.16,0,3
48000,-1,9999999,-1,1855.2,1,1
48000,0,5900,0,3339.36,1,61
48000,1,720,1,4823.52,1,43
48000,1,1030,1,5689.28,0,19
48000,1,19000,1,2226.24,0,34
48000,1,21870,1,3339.36,0,32
48000,0,2500,0,4081.44,1,29
48000,-1,9999999,-1,2968.32,0,11
48000,-1,9999999,-1,2597.28,0,8
48000,-1,9999999,-1,2968.32,0,5
48000,1,25000,1,1484.16,0,30
48000,-1,9999999,-1,2968.32,1,9
48000,-1,9999999,-1,1855.2,0,4
48000,1,12500,1,2226.24,1,30
48000,1,26000,1,2226.24,0,33
48000,1,30000,1,2226.24,1,45
48000,1,16000,1,2968.32,0,37
48000,1,23000,1,2226.24,0,33
48000,0,10800,0,2597.28,1,31
48000,-1,0,-1,1855.2,1,15
48000,-1,9999999,-1,2226.24,0,13
48000,-1,9999999,-1,2226.24,1,10
48000,-1,9999999,-1,2226.24,0,9
48000,-1,9999999,-1,2226.24,1,4
48000,1,17500,1,2968.32,1,36
48000,0,0,0,4081.44,1,16
48000,-1,9999999,-1,1855.2,0,12
48000,-1,9999999,-1,2226.24,0,9
48000,1,16100,1,3710.4,0,35
48000,0,0,0,6307.68,1,32
48000,0,4800,1,3463.04,0,29
48000,-1,9999999,-1,4081.44,0,8
48000,-1,9999999,-1,4081.44,0,3
48000,-1,9999999,-1,4452.48,0,0
48000,0,18900,0,2720.96,1,76
48000,1,12500,1,4081.44,0,61
48000,1,7500,1,3710.4,1,44
48000,1,40030,1,4081.44,0,50
48000,1,18800,1,3339.36,1,49
48000,0,7904,1,2597.28,1,19
48000,1,47000,1,2226.24,1,46
48000,1,126000,1,4081.44,0,61
48000,0,0,0,2968.32,1,53
48000,1,36000,1,2968.32,1,53
48000,1,10500,1,2597.28,0,21
48000,1,10700,1,2226.24,1,23
48000,1,14300,1,5565.6,0,54
48000,-1,9999999,-1,4823.52,0,12
48000,-1,9999999,-1,4452.48,1,13
48000,-1,9999999,-1,4947.2,0,6
48000,0,134000,0,1731.52,0,74
48000,1,50420,1,5194.56,0,64
48000,0,4800,0,3710.4,1,64
48000,1,10300,1,4081.44,1,59
48000,1,100880,1,2968.32,0,69
48000,0,6600,0,2226.24,1,64
48000,1,6700,1,3339.36,1,64
48000,1,25600,1,3339.36,0,69
48000,0,0,0,2597.28,0,16
48000,1,29700,1,2597.28,0,30
48000,0,36800,0,2968.32,0,67
48000,0,34530,0,2597.28,1,62
48000,0,4500,0,3339.36,1,31
48000,1,12500,1,2968.32,0,28
48000,-1,9999999,-1,2226.24,0,2
48000,1,719000,1,2597.28,0,45
48000,1,20000,1,2968.32,1,45
48000,-1,9999999,-1,2968.32,1,12
48000,0,0,0,2226.24,1,17
48000,1,34000,1,3710.4,0,26
48000,1,24000,1,4081.44,1,23
48000,-1,9999999,-1,2968.32,1,2
48000,0,1400,0,2597.28,0,85
48000,0,4800,0,2226.24,1,69
48000,0,550,0,2968.32,0,51
48000,0,9800,1,2226.24,0,21
48000,1,324000,1,2597.28,0,46
48000,0,0,0,2226.24,1,43
48000,-1,9999999,-1,3339.36,0,12
48000,-1,9999999,-1,2968.32,1,5
48000,1,21400,1,2968.32,0,35
48000,1,20000,1,4081.44,1,52
48000,0,0,0,2968.32,0,76
48000,0,12100,0,2597.28,1,74
48000,1,42000,1,2968.32,0,40
48000,1,28000,1,2226.24,1,45
48000,-1,9999999,-1,2226.24,1,11
48000,-1,9999999,-1,2226.24,1,7
48000,1,43600,1,4452.48,0,33
48000,1,33000,1,4081.44,1,62
48000,1,8000,1,4947.2,0,21
48000,1,17000,1,4823.52,0,24
48000,0,3200,0,7297.12,1,85
48000,1,50000,1,2597.28,0,50
48000,1,48900,1,4452.48,1,55
48000,1,40000,1,3339.36,0,60
48000,1,60000,1,2968.32,0,42
48000,0,20000,0,5194.56,0,43
48000,1,52000,1,4452.48,0,53
48000,1,27700,1,4081.44,1,53
48000,1,50200,1,2968.32,0,40
48000,1,324000,1,2597.28,1,40
48000,-1,9999999,-1,2968.32,0,8
48000,-1,9999999,-1,2968.32,0,6
48000,-1,9999999,-1,3092.0,0,5
48000,1,17000,1,2597.28,1,19
48000,1,36000,1,3710.4,0,44
48000,1,3500,1,3092.0,1,41
48000,-1,9999999,-1,2597.28,0,9
48000,1,24000,1,2968.32,0,47
48000,1,13000,1,3710.4,1,36
48000,-1,0,-1,2968.32,1,15
48000,-1,9999999,-1,2968.32,0,14
48000,1,24000,1,4823.52,1,27
48000,1,24500,1,5565.6,1,25
48000,1,50000,1,4081.44,0,31
48000,0,0,0,2720.96,0,20
48000,0,70300,0,2226.24,0,73
48000,0,3600,0,2226.24,1,65
48000,0,17500,0,3710.4,1,70
48000,0,27500,0,2597.28,1,88
48000,0,2100,0,2968.32,1,54
48000,1,6110,1,2597.28,1,41
48000,-1,9999999,-1,2968.32,0,9
48000,-1,9999999,-1,2968.32,1,7
48000,0,2500,0,2597.28,1,78
48000,1,100300,1,1855.2,0,65
48000,0,30000,0,1855.2,1,71
48000,1,45200,1,1855.2,1,46
48000,1,72000,1,1855.2,0,45
48000,0,0,0,1484.16,0,19
48000,1,10900,1,1855.2,1,72
48000,1,24100,1,2226.24,0,33
48000,-1,9999999,-1,3339.36,1,2
48000,1,15000,1,2597.28,1,25
48000,1,43400,1,2349.92,1,55
48000,1,16200,1,3339.36,0,50
48000,1,16700,1,3339.36,1,48
48000,1,35000,1,2968.32,0,55
48000,1,24100,1,3339.36,1,51
48000,0,5100,0,2968.32,1,81
48000,0,1300,0,1484.16,1,75
48000,1,135300,1,3092.0,0,67
48000,1,37000,1,2597.28,1,58
48000,0,29600,0,1731.52,1,77
48000,0,0,0,3339.36,0,37
48000,1,0,1,3339.36,1,24
48000,1,22900,1,1855.2,0,41
48000,0,32000,0,1855.2,0,37
48000,1,16100,1,2597.28,1,21
48000,1,15000,1,2597.28,1,19
48000,1,25000,1,3710.4,0,35
48000,0,10000,1,2968.32,1,33
48000,1,99610,1,1855.2,0,56
48000,0,0,0,2226.24,1,58
48000,0,0,0,5194.56,1,52
48000,1,30300,1,7791.84,1,24
48000,-1,9999999,-1,4823.52,1,4
48000,1,61200,1,1113.12,0,51
48000,1,35500,1,1484.16,1,50
48000,-1,9999999,-1,742.08,0,10
48000,1,53000,1,4081.44,0,49
48000,1,20000,1,3339.36,1,47
48000,0,800,0,4452.48,1,24
48000,-1,9999999,-1,3710.4,0,6
48000,1,37000,1,4081.44,0,55
48000,0,0,0,2597.28,1,46
48000,1,116000,1,2226.24,0,36
48000,1,0,1,2226.24,1,36
48000,-1,9999999,-1,2597.28,1,7
48000,-1,9999999,-1,2226.24,0,3
48000,1,70600,1,2597.28,0,31
48000,0,0,0,3339.36,1,33
48000,-1,9999999,-1,3339.36,0,4
48000,-1,9999999,-1,2968.32,1,3
48000,-1,9999999,-1,2968.32,0,1
48000,1,25000,1,2597.28,0,65
48000,1,14000,1,2226.24,0,35
48000,1,15000,1,4081.44,1,60
48000,1,43000,1,2597.28,0,36
48000,1,54000,1,2968.32,1,36
48000,1,41580,1,2968.32,0,41
48000,1,23000,1,3339.36,1,44
48000,1,12000,1,2968.32,0,20
48000,1,19400,1,4081.44,0,17
48000,-1,9999999,-1,2968.32,0,11
48000,0,61000,0,2968.32,0,36
48000,1,38500,1,2968.32,1,35
48000,1,34150,1,2597.28,0,64
48000,1,0,1,1484.16,1,56
48000,1,62000,1,2226.24,0,33
48000,1,4400,1,2968.32,1,27
48000,-1,9999999,-1,3339.36,0,9
48000,-1,9999999,-1,2597.28,1,5
48000,-1,9999999,-1,2597.28,0,0
48000,1,62100,1,3339.36,0,28
48000,0,0,0,4452.48,1,27
48000,-1,9999999,-1,3339.36,1,2
48000,0,27000,0,1855.2,0,52
48000,1,40000,1,1855.2,1,50
48000,0,400,1,1855.2,0,17
48000,-1,9999999,-1,1484.16,0,13
48000,1,0,1,1484.16,0,18
48000,1,47000,1,2597.28,1,46
48000,-1,9999999,-1,2968.32,1,13
48000,-1,9999999,-1,3339.36,1,7
48000,1,78000,1,3339.36,0,54
48000,0,0,0,2968.32,1,55
48000,0,0,0,2597.28,0,16
48000,1,18000,1,1855.2,1,30
48000,1,18000,1,2226.24,0,34
48000,-1,9999999,-1,1855.2,1,14
48000,-1,9999999,-1,1855.2,0,7
48000,-1,9999999,-1,2226.24,0,1
48000,1,39000,1,3339.36,0,34
48000,1,55000,1,2597.28,1,39
48000,-1,9999999,-1,2597.28,1,4
48000,1,28500,1,2720.96,1,33
48000,1,34000,1,3834.08,0,33
48000,0,20000,1,2597.28,0,22
48000,-1,9999999,-1,5194.56,1,3
48000,1,24000,1,3339.36,1,22
48000,0,8800,0,2226.24,0,71
48000,0,6000,0,2597.28,1,69
48000,1,63000,1,4081.44,0,47
48000,1,77000,1,2226.24,0,53
48000,1,32000,1,2226.24,1,49
48000,1,18000,1,3339.36,0,24
48000,1,42000,1,3710.4,0,27
48000,1,12000,1,3710.4,1,27
48000,-1,9999999,-1,1855.2,1,4
48000,-1,9999999,-1,3710.4,0,1
48000,1,73000,1,2597.28,0,29
48000,1,13300,1,2597.28,1,26
48000,-1,9999999,-1,2597.28,0,1
48000,1,62820,1,2968.32,1,48
48000,1,2400,1,2968.32,0,19
48000,1,280,1,2597.28,0,17
48000,-1,9999999,-1,2597.28,1,14
48000,1,46000,1,1855.2,0,37
48000,0,0,0,2226.24,1,35
48000,-1,9999999,-1,1484.16,1,9
48000,-1,9999999,-1,2226.24,0,3
48000,-1,9999999,-1,2226.24,0,1
48000,1,15020,1,5194.56,1,28
48000,1,12000,1,4452.48,0,19
48000,1,90000,1,3339.36,0,38
48000,1,1200,1,3339.36,1,37
48000,-1,9999999,-1,4823.52,1,8
48000,-1,9999999,-1,3710.4,0,3
48000,1,6600,1,2597.28,1,74
48000,-1,9999999,-1,6678.72,1,10
48000,-1,9999999,-1,5936.64,0,11
48000,0,27100,0,4081.44,1,81
48000,0,12000,0,3710.4,1,77
48000,0,7500,0,2226.24,1,68
48000,1,9000,1,2968.32,0,36
48000,0,11100,0,2597.28,1,69
48000,1,39100,1,371.04,0,58
48000,1,3500,1,742.08,1,57
48000,-1,9999999,-1,0.0,1,6
48000,1,26000,1,0.0,0,34
48000,0,17800,1,371.04,1,34
48000,-1,9999999,-1,371.04,0,12
48000,-1,9999999,-1,742.08,1,1
48000,1,21000,1,371.04,0,35
48000,0,36000,0,4081.44,0,56
48000,0,17100,0,3710.4,1,55
48000,0,2170,0,2597.28,1,32
48000,1,9000,1,1978.88,1,27
48000,-1,9999999,-1,1484.16,0,14
48000,-1,9999999,-1,1113.12,0,12
48000,-1,9999999,-1,1484.16,0,11
48000,-1,9999999,-1,1484.16,0,10
48000,-1,9999999,-1,1484.16,1,11
48000,0,30500,0,1855.2,1,64
48000,1,21350,1,3710.4,0,52
48000,1,37000,1,2968.32,0,43
48000,1,14000,1,2968.32,1,31
48000,0,42000,0,1484.16,0,42
48000,1,19000,1,1484.16,1,37
48000,0,0,0,1484.16,1,17
48000,-1,9999999,-1,1484.16,0,8
48000,1,56000,1,4452.48,0,32
48000,0,133200,0,2597.28,0,52
48000,0,0,0,1978.88,1,51
48000,1,0,1,2968.32,0,16
48000,1,40000,1,865.76,0,40
48000,1,17000,1,742.08,1,39
48000,0,0,0,371.04,1,16
48000,-1,0,-1,742.08,0,15
48000,-1,9999999,-1,371.04,1,5
48000,1,24000,1,2597.28,0,66
48000,1,24000,1,2597.28,1,74
48000,0,18000,0,1484.16,1,52
48000,0,15640,0,2597.28,1,54
48000,1,95100,1,4081.44,0,47
48000,0,0,0,1236.8,1,89
48000,1,20700,1,2226.24,0,37
48000,1,21000,1,2226.24,1,32
48000,-1,9999999,-1,2226.24,1,6
48000,0,23000,0,4081.44,0,41
48000,0,9200,0,4081.44,1,36
48000,0,6400,0,2968.32,0,32
48000,1,13500,1,3339.36,0,45
48000,1,15000,1,1113.12,0,55
48000,1,20000,1,2226.24,0,20
48000,1,4200,1,2597.28,1,20
48000,0,10500,1,2226.24,1,29
48000,-1,9999999,-1,1484.16,1,11
48000,-1,9999999,-1,3339.36,0,6
48000,-1,9999999,-1,3339.36,0,1
48000,0,12500,0,1855.2,1,76
48000,0,11900,0,3339.36,0,74
48000,1,35000,1,2597.28,0,58
48000,1,6700,1,1484.16,1,49
48000,1,20000,1,3339.36,1,20
48000,0,25400,0,1855.2,1,83
48000,1,45000,1,2597.28,0,50
48000,0,9600,0,1855.2,1,76
48000,1,27900,1,1484.16,0,53
48000,1,40600,1,1484.16,1,51
48000,1,11000,1,1855.2,1,31
48000,-1,9999999,-1,1855.2,0,9
48000,0,140200,0,742.08,1,76
48000,1,5000,1,371.04,0,35
48000,1,40500,1,371.04,0,60
48000,0,8800,0,742.08,1,72
48000,1,25500,1,371.04,0,56
48000,0,4000,0,742.08,1,39
48000,0,9100,0,742.08,1,62
48000,0,0,0,371.04,0,61
48000,1,37110,1,371.04,1,50
48000,-1,9999999,-1,742.08,0,11
48000,1,128090,1,2226.24,1,41
48000,0,12100,0,2597.28,0,93
48000,1,110700,1,2597.28,0,49
